run_name,method,seed,tokens_seen,iter,train_loss,train_objective,val_loss,ppl,lr,elapsed_sec,max_cuda_memory,tokens_per_sec
dense-lr3e-4-seed0,dense,0,10813440,330,2.762404952943325,2.762404952943325,,,0.00016613398401252148,170.06825307570398,754580992,64542.52830510491
dense-lr3e-4-seed0,dense,0,11141120,340,2.7444609224796297,2.7444609224796297,,,0.0001585764413637948,174.94793249852955,754580992,67151.95233260981
dense-lr3e-4-seed0,dense,0,11468800,350,2.7319778606295584,2.7319778606295584,,,0.00015103903763696703,179.38816026318818,754580992,73798.0160855988
dense-lr3e-4-seed0,dense,0,11796480,360,2.725282607972622,2.725282607972622,,,0.00014354540384306703,183.7934279050678,754580992,74383.6757805224
dense-lr3e-4-seed0,dense,0,12124160,370,2.724300502240658,2.724300502240658,,,0.0001361190337671229,188.19243136234581,754580992,74489.5981970334
dense-lr3e-4-seed0,dense,0,12451840,380,2.7206697508692743,2.7206697508692743,,,0.00012878321031124893,193.18799411412328,754580992,65594.21155973033
dense-lr3e-4-seed0,dense,0,12779520,390,2.6658985793590544,2.6658985793590544,,,0.00012156093249888523,198.25549352634698,754580992,64663.056340880554
dense-lr3e-4-seed0,dense,0,13107200,400,2.6697327524423597,2.6697327524423597,2.7187337064743042,15.161111666859481,0.0001144748433690439,203.93989327922463,754580992,57645.48839727823
dense-lr3e-4-seed0,dense,0,13434880,410,2.6587184071540833,2.6587184071540833,,,0.00010754715898662555,209.3999225543812,754580992,60014.330232799766
dense-lr3e-4-seed0,dense,0,13762560,420,2.658341594040394,2.658341594040394,,,0.00010079959879137066,214.48170549143106,754580992,64481.30588399915
dense-lr3e-4-seed0,dense,0,14090240,430,2.656985153257847,2.656985153257847,,,9.425331750381298e-05,219.57549937814474,754580992,64329.26170308911
dense-lr3e-4-seed0,dense,0,14417920,440,2.619551894068718,2.619551894068718,,,8.792883880172135e-05,224.72358281631023,754580992,63650.87200621761
dense-lr3e-4-seed0,dense,0,14745600,450,2.648795983195305,2.648795983195305,,,8.184599097496543e-05,229.86099847685546,754580992,63783.04222423451
dense-lr3e-4-seed0,dense,0,15073280,460,2.624319376051426,2.624319376051426,,,7.602384476053759e-05,234.935616068542,754580992,64572.353301423
dense-lr3e-4-seed0,dense,0,15400960,470,2.621874986588955,2.621874986588955,,,7.048065355262906e-05,240.01866285223514,754580992,64465.27327885837
dense-lr3e-4-seed0,dense,0,15728640,480,2.5944650307297707,2.5944650307297707,,,6.523379617521104e-05,245.08580969832838,754580992,64667.55552044851
dense-lr3e-4-seed0,dense,0,16056320,490,2.608944146335125,2.608944146335125,,,6.0299722396538645e-05,250.15461132954806,754580992,64646.44384222069
dense-lr3e-4-seed0,dense,0,16384000,500,2.6015807747840882,2.6015807747840882,2.6425440883636475,14.04889982388023,5.5693901356398696e-05,255.78831048309803,754580992,58164.27023681565
dense-lr3e-4-seed0,dense,0,16711680,510,2.5648998975753785,2.5648998975753785,,,5.143077306779053e-05,261.3213089136407,754580992,59222.861548482826
dense-lr3e-4-seed0,dense,0,17039360,520,2.570965476334095,2.570965476334095,,,4.752370314508952e-05,266.3975154943764,754580992,64552.1404198854
dense-lr3e-4-seed0,dense,0,17367040,530,2.5910425573587417,2.5910425573587417,,,4.3984940900629156e-05,271.4992517819628,754580992,64229.1136837698
dense-lr3e-4-seed0,dense,0,17694720,540,2.5774366304278375,2.5774366304278375,,,4.082558094107473e-05,276.565523811616,754580992,64678.72196401407
dense-lr3e-4-seed0,dense,0,18022400,550,2.5631275355815886,2.5631275355815886,,,3.805552838399109e-05,281.6301869386807,754580992,64699.26859477255
dense-lr3e-4-seed0,dense,0,18350080,560,2.5614601165056228,2.5614601165056228,,,3.5683467803655944e-05,286.6774379303679,754580992,64922.469783985165
dense-lr3e-4-seed0,dense,0,18677760,570,2.562539118528366,2.562539118528366,,,3.371683600347878e-05,291.6461890973151,754580992,65948.1606122223
dense-lr3e-4-seed0,dense,0,19005440,580,2.536047396063805,2.536047396063805,,,3.216179870038865e-05,296.70822017639875,754580992,64732.90955363237
dense-lr3e-4-seed0,dense,0,19333120,590,2.5421819254755973,2.5421819254755973,,,3.102323119428867e-05,301.79000183101743,754580992,64481.322156409726
dense-lr3e-4-seed0,dense,0,19660800,600,2.5576677724719046,2.5576677724719046,2.603042707443237,13.504766638299108,3.0304703083182213e-05,307.4538961779326,754580992,57854.18652423653
dense-lr3e-4-seed0,dense,0,19988480,610,2.5433669701218604,2.5433669701218604,,,3.0008467071890887e-05,312.83282503206283,754580992,60919.1920708137
dense-lr3e-4-seed0,dense,0,20021248,611,2.596758410334587,2.596758410334587,2.5993532657623293,13.455033389746886,3.0002116784568186e-05,313.9227199330926,754580992,30065.284248086493
dense-lr6e-4-seed0,dense,0,327680,10,8.47828050851822,8.47828050851822,,,0.00011999999999999999,5.682209162041545,754580992,57667.71173947225
dense-lr6e-4-seed0,dense,0,655360,20,7.561137393116951,7.561137393116951,,,0.00023999999999999998,10.897409674711525,754580992,62831.71648030088
dense-lr6e-4-seed0,dense,0,983040,30,6.465913674235344,6.465913674235344,,,0.00035999999999999997,16.192087250761688,754580992,61888.56550627768
dense-lr6e-4-seed0,dense,0,1310720,40,5.399787819385528,5.399787819385528,,,0.00047999999999999996,21.471100490540266,754580992,62072.20651216706
dense-lr6e-4-seed0,dense,0,1638400,50,4.7195807784795765,4.7195807784795765,,,0.0006,26.764828694052994,754580992,61899.66454691862
dense-lr6e-4-seed0,dense,0,1966080,60,4.337459063529968,4.337459063529968,,,0.0005996571525866135,32.07259522099048,754580992,61735.94831969131
dense-lr6e-4-seed0,dense,0,2293760,70,4.015387739241123,4.015387739241123,,,0.0005984731188368243,37.36004442628473,754580992,61973.17218137972
dense-lr6e-4-seed0,dense,0,2621440,80,3.7954214200377465,3.7954214200377465,,,0.0005964473773237154,42.487753465771675,754580992,63903.78187932172
dense-lr6e-4-seed0,dense,0,2949120,90,3.6314602464437487,3.6314602464437487,,,0.0005935862790829717,47.60240506194532,754580992,64066.92495831835
dense-lr6e-4-seed0,dense,0,3276800,100,3.5144937828183176,3.5144937828183176,3.473493709564209,32.249215248446276,0.0005898987941321918,53.3345364369452,754580992,57165.47276448402
dense-lr6e-4-seed0,dense,0,3604480,110,3.3980440497398376,3.3980440497398376,,,0.0005853964833483966,6.138545355759561,808117760,53380.72474980583
dense-lr6e-4-seed0,dense,0,3932160,120,3.304310217499733,3.304310217499733,,,0.0005800934622227608,11.544943768531084,808117760,60609.66561878278
dense-lr6e-4-seed0,dense,0,4259840,130,3.2276332288980485,3.2276332288980485,,,0.0005740063566062069,16.699178088456392,808117760,63574.91329667537
dense-lr6e-4-seed0,dense,0,4587520,140,3.122639130055904,3.122639130055904,,,0.0005671542505846046,21.84860099107027,808117760,63634.31518387578
dense-lr6e-4-seed0,dense,0,4915200,150,3.0898957744240763,3.0898957744240763,,,0.0005595586266469957,27.001443998888135,808117760,63592.07907224143
dense-lr6e-4-seed0,dense,0,5242880,160,3.0250229820609094,3.0250229820609094,,,0.000551243298334428,32.17172840423882,808117760,63377.5580432068
dense-lr6e-4-seed0,dense,0,5570560,170,2.9960838571190833,2.9960838571190833,,,0.0005422343355805525,37.37970734294504,808117760,62918.841235061365
dense-lr6e-4-seed0,dense,0,5898240,180,2.9325548082590105,2.9325548082590105,,,0.000532559982978058,42.32683460228145,808117760,66236.42021368856
dense-lr6e-4-seed0,dense,0,6225920,190,2.897212278842926,2.897212278842926,,,0.000522250571227187,47.40533718839288,808117760,64522.95621471806
dense-lr6e-4-seed0,dense,0,6553600,200,2.8275887846946715,2.8275887846946715,2.870412883758545,17.6443017417258,0.0005113384220439591,53.02265260927379,808117760,58333.91494839947
dense-lr6e-4-seed0,dense,0,6881280,210,2.802299425005913,2.802299425005913,,,0.0004998577468262297,58.27908409200609,808117760,62338.870215744115
dense-lr6e-4-seed0,dense,0,7208960,220,2.7825180307030677,2.7825180307030677,,,0.00048784453939528286,63.36106941383332,808117760,64478.73798308853
dense-lr6e-4-seed0,dense,0,7536640,230,2.7537945210933685,2.7537945210933685,,,0.00047533646314922983,68.44313266593963,808117760,64477.749241745456
dense-lr6e-4-seed0,dense,0,7864320,240,2.7119733870029448,2.7119733870029448,,,0.00046237273298200914,73.55429598223418,808117760,64110.649517957245
dense-lr6e-4-seed0,dense,0,8192000,250,2.6771832302212717,2.6771832302212717,,,0.00044899399233818836,78.115503388457,808117760,71840.62701313444
dense-lr6e-4-seed0,dense,0,8519680,260,2.644185073673725,2.644185073673725,,,0.00043524218578902334,82.5376450382173,808117760,74099.84255428844
dense-lr6e-4-seed0,dense,0,8847360,270,2.6473697155714033,2.6473697155714033,,,0.00042116042752926954,86.98723510093987,808117760,73642.73907954185
dense-lr6e-4-seed0,dense,0,9175040,280,2.6179832383990287,2.6179832383990287,,,0.00040679286620702896,91.40014143567532,808117760,74254.91844699303
dense-lr6e-4-seed0,dense,0,9502720,290,2.602545712888241,2.602545712888241,,,0.00039218454651041544,95.81615640874952,808117760,74202.64695612805
dense-lr6e-4-seed0,dense,0,9830400,300,2.5718325838446616,2.5718325838446616,2.616827964782715,13.692222416225984,0.0003773812679449843,100.73906468972564,808117760,66562.28011930936
dense-lr6e-4-seed0,dense,0,10158080,310,2.5490138605237007,2.5490138605237007,,,0.000362429441244686,105.99330218881369,808117760,62364.90072191707
dense-lr6e-4-seed0,dense,0,10485760,320,2.5163327172398566,2.5163327172398566,,,0.0003473759428665152,111.08044635783881,808117760,64413.35042069293
dense-lr6e-4-seed0,dense,0,10813440,330,2.5042816430330275,2.5042816430330275,,,0.00033226796802504296,116.19864934589714,808117760,64022.470535954766
dense-lr6e-4-seed0,dense,0,11141120,340,2.4831941321492197,2.4831941321492197,,,0.0003171528827275896,120.5348732182756,808117760,75568.05405904095
dense-lr6e-4-seed0,dense,0,11468800,350,2.4702916339039804,2.4702916339039804,,,0.00030207807527393406,124.98231877852231,808117760,73678.24868480754
dense-lr6e-4-seed0,dense,0,11796480,360,2.465794238448143,2.465794238448143,,,0.00028709080768613406,129.41085882671177,808117760,73992.78236943274
dense-lr6e-4-seed0,dense,0,12124160,370,2.4638974606990813,2.4638974606990813,,,0.0002722380675342458,133.86060173437,808117760,73640.20951323886
dense-lr6e-4-seed0,dense,0,12451840,380,2.4609912872314452,2.4609912872314452,,,0.00025756642062249786,138.46920901257545,808117760,71101.7407687633
dense-lr6e-4-seed0,dense,0,12779520,390,2.4062517821788787,2.4062517821788787,,,0.00024312186499777047,143.59565111622214,808117760,63919.57489716011
dense-lr6e-4-seed0,dense,0,13107200,400,2.409126529097557,2.409126529097557,2.467723593711853,11.795564768172554,0.0002289496867380878,149.264268534258,808117760,57805.98262945372
dense-lr6e-4-seed0,dense,0,13434880,410,2.3972509056329727,2.3972509056329727,,,0.0002150943179732511,155.58682361152023,808117760,51827.14835944003
dense-lr6e-4-seed0,dense,0,13762560,420,2.3923671379685403,2.3923671379685403,,,0.00020159919758274132,161.63945534825325,808117760,54138.43337127747
dense-lr6e-4-seed0,dense,0,14090240,430,2.3916599601507187,2.3916599601507187,,,0.00018850663500762595,166.8188796127215,808117760,63265.718981150385
dense-lr6e-4-seed0,dense,0,14417920,440,2.3522630095481873,2.3522630095481873,,,0.0001758576776034427,171.92258588504046,808117760,64204.321823385966
dense-lr6e-4-seed0,dense,0,14745600,450,2.382957263290882,2.382957263290882,,,0.00016369198194993086,177.02668045740575,808117760,64199.437403478616
dense-lr6e-4-seed0,dense,0,15073280,460,2.355414463579655,2.355414463579655,,,0.00015204768952107518,182.13072474859655,808117760,64200.06984766003
dense-lr6e-4-seed0,dense,0,15400960,470,2.353349605947733,2.353349605947733,,,0.00014096130710525813,187.22340845502913,808117760,64343.28516929229
dense-lr6e-4-seed0,dense,0,15728640,480,2.3244454681873323,2.3244454681873323,,,0.00013046759235042207,192.33626370690763,808117760,64089.4341531785
dense-lr6e-4-seed0,dense,0,16056320,490,2.3386157408356665,2.3386157408356665,,,0.00012059944479307729,197.48022932372987,808117760,63701.82548040221
dense-lr6e-4-seed0,dense,0,16384000,500,2.3296748429536818,2.3296748429536818,2.3840540170669557,10.848795034238032,0.00011138780271279739,203.1235053120181,808117760,58065.56345641271
dense-lr6e-4-seed0,dense,0,16711680,510,2.2942786902189254,2.2942786902189254,,,0.00010286154613558106,208.20733338128775,808117760,64455.3662191559
dense-lr6e-4-seed0,dense,0,17039360,520,2.299472823739052,2.299472823739052,,,9.504740629017904e-05,212.8293352779001,808117760,70895.68704854276
dense-lr6e-4-seed0,dense,0,17367040,530,2.3175903409719467,2.3175903409719467,,,8.796988180125831e-05,217.25691730808467,808117760,74008.79255676725
dense-lr6e-4-seed0,dense,0,17694720,540,2.303775931894779,2.303775931894779,,,8.165116188214946e-05,221.68279842101038,808117760,74037.2349910205
dense-lr6e-4-seed0,dense,0,18022400,550,2.2857249952852725,2.2857249952852725,,,7.611105676798218e-05,226.11168518383056,808117760,73986.98985732095
dense-lr6e-4-seed0,dense,0,18350080,560,2.2841283336281775,2.2841283336281775,,,7.136693560731189e-05,230.56528851855546,808117760,73576.37745711824
dense-lr6e-4-seed0,dense,0,18677760,570,2.287169858813286,2.287169858813286,,,6.743367200695756e-05,234.9977854695171,808117760,73926.72879987168
dense-lr6e-4-seed0,dense,0,19005440,580,2.262052243947983,2.262052243947983,,,6.43235974007773e-05,239.76125027239323,808117760,68790.26371773574
dense-lr6e-4-seed0,dense,0,19333120,590,2.270831786096096,2.270831786096096,,,6.204646238857735e-05,244.90490651782602,808117760,63705.65690328876
dense-lr6e-4-seed0,dense,0,19660800,600,2.2827657580375673,2.2827657580375673,2.340100951194763,10.382284613866087,6.0609406166364426e-05,250.6363291684538,808117760,57172.5416139233
dense-lr6e-4-seed0,dense,0,19988480,610,2.2700860999524592,2.2700860999524592,,,6.0016934143781774e-05,256.0088346712291,808117760,60992.026872886054
dense-lr6e-4-seed0,dense,0,20021248,611,2.3204157799482346,2.3204157799482346,2.336292195320129,10.34281623677019,6.000423356913637e-05,257.0886533120647,808117760,30345.836569966534
l1-a1e-5-lr6e-4-seed0,l1,0,327680,10,8.478555977344513,9.801675522327423,,,0.00011999999999999999,7.1417399840429425,793903616,45882.37610612368
l1-a1e-5-lr6e-4-seed0,l1,0,655360,20,7.5602528810501095,8.858636194467545,,,0.00023999999999999998,13.488273662514985,793903616,51631.33398496209
l1-a1e-5-lr6e-4-seed0,l1,0,983040,30,6.454929026961326,7.702755555510521,,,0.00035999999999999997,19.867215545848012,793903616,51369.02106855152
l1-a1e-5-lr6e-4-seed0,l1,0,1310720,40,5.4045355945825575,6.582400360703469,,,0.00047999999999999996,26.267469593323767,793903616,51197.967700865905
l1-a1e-5-lr6e-4-seed0,l1,0,1638400,50,4.735707446932793,5.822793260216713,,,0.0006,32.58823655731976,793903616,51841.80999972201
l1-a1e-5-lr6e-4-seed0,l1,0,1966080,60,4.3907407283782955,5.380121785402298,,,0.0005996571525866135,38.79151072446257,793903616,52823.71714854052
l1-a1e-5-lr6e-4-seed0,l1,0,2293760,70,4.150548574328423,5.0560298204422,,,0.0005984731188368243,44.98465810343623,793903616,52910.09238896937
l1-a1e-5-lr6e-4-seed0,l1,0,2621440,80,3.9631413713097574,4.801993715763092,,,0.0005964473773237154,51.20272395107895,793903616,52698.058854462615
l1-a1e-5-lr6e-4-seed0,l1,0,2949120,90,3.812620036303997,4.597110107541084,,,0.0005935862790829717,57.41565542668104,793903616,52741.6085766896
l1-a1e-5-lr6e-4-seed0,l1,0,3276800,100,3.713069996237755,4.4500310748815535,3.692556133270264,40.14733785729184,0.0005898987941321918,64.31299641635269,793903616,47508.16299943428
l1-a1e-5-lr6e-4-seed0,l1,0,3604480,110,3.6054958537220956,4.302179044485092,,,0.0005853964833483966,70.36862738151103,793903616,54111.6197280413
l1-a1e-5-lr6e-4-seed0,l1,0,3932160,120,3.5225109592080117,4.183017864823341,,,0.0005800934622227608,76.6163392458111,793903616,52448.00130306742
l1-a1e-5-lr6e-4-seed0,l1,0,4259840,130,3.4524929374456406,4.08070650100708,,,0.0005740063566062069,82.92608445510268,793903616,51932.366384218876
l1-a1e-5-lr6e-4-seed0,l1,0,4587520,140,3.354489842057228,3.954109311103821,,,0.0005671542505846046,89.12302431464195,793903616,52877.71181054552
l1-a1e-5-lr6e-4-seed0,l1,0,4915200,150,3.324843779206276,3.899278201162815,,,0.0005595586266469957,95.57816063426435,793903616,50762.677002484765
l1-a1e-5-lr6e-4-seed0,l1,0,5242880,160,3.272214928269386,3.8245220631361008,,,0.000551243298334428,101.91783296968788,793903616,51687.21389101712
l1-a1e-5-lr6e-4-seed0,l1,0,5570560,170,3.2456861242651938,3.778118911385536,,,0.0005422343355805525,108.40397312026471,793903616,50520.03077220873
l1-a1e-5-lr6e-4-seed0,l1,0,5898240,180,3.186162534356117,3.70088170170784,,,0.000532559982978058,114.90841148607433,793903616,50377.90837137298
l1-a1e-5-lr6e-4-seed0,l1,0,6225920,190,3.1624499425292014,3.6615905553102492,,,0.000522250571227187,121.41803832910955,793903616,50337.75482086064
l1-a1e-5-lr6e-4-seed0,l1,0,6553600,200,3.0949403584003448,3.5800882413983346,3.141424322128296,23.136797654001263,0.0005113384220439591,128.55068685207516,793903616,45940.858987364954
l1-a1e-5-lr6e-4-seed0,l1,0,6881280,210,3.069493669271469,3.5420136138796807,,,0.0004998577468262297,135.03117413632572,793903616,50564.09890601227
l1-a1e-5-lr6e-4-seed0,l1,0,7208960,220,3.051126691699028,3.5123789489269255,,,0.00048784453939528286,141.48007884528488,793903616,50811.72924524214
l1-a1e-5-lr6e-4-seed0,l1,0,7536640,230,3.030072417855263,3.4812306985259056,,,0.00047533646314922983,147.98731882032007,793903616,50356.21880507456
l1-a1e-5-lr6e-4-seed0,l1,0,7864320,240,2.99067412763834,3.43280234336853,,,0.00046237273298200914,154.5298165595159,793903616,50084.8472651176
l1-a1e-5-lr6e-4-seed0,l1,0,8192000,250,2.9572836264967917,3.391207477450371,,,0.00044899399233818836,160.98994012083858,793903616,50723.488009091365
l1-a1e-5-lr6e-4-seed0,l1,0,8519680,260,2.9229191929101943,3.349082738161087,,,0.00043524218578902334,167.31969967391342,793903616,51768.15916187865
l1-a1e-5-lr6e-4-seed0,l1,0,8847360,270,2.9321526378393172,3.3512952014803887,,,0.00042116042752926954,173.63289726804942,793903616,51903.96706486185
l1-a1e-5-lr6e-4-seed0,l1,0,9175040,280,2.9030077025294303,3.315790128707886,,,0.00040679286620702896,179.96539238467813,793903616,51745.795924821854
l1-a1e-5-lr6e-4-seed0,l1,0,9502720,290,2.8894894137978553,3.2962318673729896,,,0.00039218454651041544,186.4286110382527,793903616,50699.197654216965
l1-a1e-5-lr6e-4-seed0,l1,0,9830400,300,2.8597194135189055,3.2609573781490324,2.899487404823303,18.164831777441197,0.0003773812679449843,193.47240458708256,793903616,46520.386738824236
l1-a1e-5-lr6e-4-seed0,l1,0,10158080,310,2.8403521165251733,3.2366236820816994,,,0.000362429441244686,199.9989667572081,793903616,50207.13684455668
l1-a1e-5-lr6e-4-seed0,l1,0,10485760,320,2.806163050234318,3.1976378694176675,,,0.0003473759428665152,206.08073417004198,793903616,53879.074577650405
l1-a1e-5-lr6e-4-seed0,l1,0,10813440,330,2.7950438514351843,3.182094801962376,,,0.00033226796802504296,212.47786389105022,793903616,51222.97253468152
l1-a1e-5-lr6e-4-seed0,l1,0,11141120,340,2.7768207266926765,3.1597880423069,,,0.0003171528827275896,218.80202459543943,793903616,51813.99007975513
l1-a1e-5-lr6e-4-seed0,l1,0,11468800,350,2.764254538714886,3.1433168962597846,,,0.00030207807527393406,225.03655868861824,793903616,52558.85926720876
l1-a1e-5-lr6e-4-seed0,l1,0,11796480,360,2.7602693259716036,3.1357961311936378,,,0.00028709080768613406,231.41790852788836,793903616,51349.63734216448
l1-a1e-5-lr6e-4-seed0,l1,0,12124160,370,2.7568976104259493,3.129118320345879,,,0.0002722380675342458,237.7892581326887,793903616,51430.23383195253
l1-a1e-5-lr6e-4-seed0,l1,0,12451840,380,2.753231869637966,3.1222534596920015,,,0.00025756642062249786,244.17864767741412,793903616,51285.02460309484
l1-a1e-5-lr6e-4-seed0,l1,0,12779520,390,2.6987220272421837,3.064748388528824,,,0.00024312186499777047,250.43234900571406,793903616,52397.76938453173
l1-a1e-5-lr6e-4-seed0,l1,0,13107200,400,2.704770042002201,3.067997068166733,2.7574371528625488,15.759402209838806,0.0002289496867380878,257.37098447512835,793903616,47225.423708223745
l1-a1e-5-lr6e-4-seed0,l1,0,13434880,410,2.695221184194088,3.055866223573685,,,0.0002150943179732511,263.80887885112315,793903616,50898.62940619711
l1-a1e-5-lr6e-4-seed0,l1,0,13762560,420,2.690043157339096,3.0483038648962975,,,0.00020159919758274132,270.0055797472596,793903616,52879.75093396922
l1-a1e-5-lr6e-4-seed0,l1,0,14090240,430,2.6872294932603835,3.0432461693882944,,,0.00018850663500762595,276.3642874136567,793903616,51532.483830266516
l1-a1e-5-lr6e-4-seed0,l1,0,14417920,440,2.650359196960926,3.0042811438441275,,,0.0001758576776034427,282.79949689656496,793903616,50919.86529270098
l1-a1e-5-lr6e-4-seed0,l1,0,14745600,450,2.6802283450961113,3.0321972712874414,,,0.00016369198194993086,289.17619681824,793903616,51387.08172328819
l1-a1e-5-lr6e-4-seed0,l1,0,15073280,460,2.656576457619667,3.006695881485939,,,0.00015204768952107518,295.5526395589113,793903616,51389.15431796077
l1-a1e-5-lr6e-4-seed0,l1,0,15400960,470,2.65293250977993,3.001362347602844,,,0.00014096130710525813,301.91502422466874,793903616,51502.70177211785
l1-a1e-5-lr6e-4-seed0,l1,0,15728640,480,2.623698690533638,2.970550721883774,,,0.00013046759235042207,308.34586580842733,793903616,50954.450631713895
l1-a1e-5-lr6e-4-seed0,l1,0,16056320,490,2.642232932150364,2.987626890838146,,,0.00012059944479307729,314.9056216785684,793903616,49953.07851189166
l1-a1e-5-lr6e-4-seed0,l1,0,16384000,500,2.6293843731284143,2.9734519377350805,2.6733363389968874,14.488226281374823,0.00011138780271279739,321.7000209093094,793903616,48227.957891762686
l1-a1e-5-lr6e-4-seed0,l1,0,16711680,510,2.593963584303856,2.9367929130792616,,,0.00010286154613558106,327.65479118935764,793903616,55028.15131221902
l1-a1e-5-lr6e-4-seed0,l1,0,17039360,520,2.602008265256882,2.943688963353634,,,9.504740629017904e-05,334.0759259397164,793903616,51031.47850645743
l1-a1e-5-lr6e-4-seed0,l1,0,17367040,530,2.6182994842529297,2.9589019775390626,,,8.796988180125831e-05,340.4578701267019,793903616,51344.85517253943
l1-a1e-5-lr6e-4-seed0,l1,0,17694720,540,2.6050462901592253,2.94464500695467,,,8.165116188214946e-05,346.706826207228,793903616,52437.558494156016
l1-a1e-5-lr6e-4-seed0,l1,0,18022400,550,2.587567377090454,2.9262310028076173,,,7.611105676798218e-05,353.10478360950947,793903616,51216.345998670105
