target_sparsity,selected_count,total_eligible,selection_sparsity,eligible_zeros,eligible_nonzeros,eligible_sparsity,whole_model_zeros,whole_model_nonzeros,whole_model_sparsity,attention_sparsity,mlp_sparsity,validation_loss,perplexity
0.0,0,10616832,0.0,0,10616832,0.0,0,13767552,0.0,0.0,0.0,2.3436553740501402,10.41925330584888
0.3,3185050,10616832,0.3000000376760224,3185050,7431782,0.3000000376760224,3185050,10582502,0.23134468640467093,0.34686674895109953,0.2765666820384838,2.36205203294754,10.612706747417013
0.5,5308416,10616832,0.5,5308416,5308416,0.5,5308416,8459136,0.3855744289180822,0.5444409405743634,0.4777795297128183,2.5201254177093504,12.430155527454055
0.7,7431782,10616832,0.6999999623239777,7431782,3185050,0.6999999623239777,7431782,6335770,0.5398041714314934,0.7298219468858507,0.685088970043041,4.14566727399826,63.15975270450344
0.8,8493466,10616832,0.8000000376760223,8493466,2123366,0.8000000376760223,8493466,5274086,0.6169191153227531,0.8192777280454282,0.7903611924913194,9.946524925231934,20879.538207060996
0.9,9555149,10616832,0.9000000188380112,9555149,1061683,0.9000000188380112,9555149,4212403,0.6940339865794587,0.909398114239728,0.8953009711371528,16.37814504623413,12969941.504673222
0.95,10085990,10616832,0.9499999623239777,10085990,530842,0.9499999623239777,10085990,3681562,0.7325913858905345,0.9546291210033275,0.9476853829843027,17.39122142791748,35720004.070112295
